id,name,code,budget_debe/id,budget_haber/id
2259110,Sobresueldos y Bonificaciones Adicionales,225.91.10,gt_budget.510610,
2259202,Fondo de Reserva,225.92.02,gt_budget.610602,
2259203,Decimotercer Sueldo,225.92.03,gt_budget.610203,
2259204,Decimocuarto Sueldo,225.92.04,gt_budget.610204,
2259205,Jubilaci�n Patronal,225.92.05,gt_budget.610603,
2259206,Vacaciones,225.92.06,gt_budget.610606,
2259211,Est�mulo Pecuniario,225.92.11,gt_budget.610211,
2259302,Fondo de Reserva,225.93.02,gt_budget.710602,
2259303,Decimotercer Sueldo,225.93.03,gt_budget.710203,
2259304,Decimocuarto Sueldo,225.93.04,gt_budget.710204,
2259311,Est�mulo Pecuniario,225.93.11,gt_budget.710211,
2259313,Aguinaldo Navide�o,225.93.13,gt_budget.710212,
6210101,A la Renta Global,621.01.01,,gt_budget.110102
6210102,A la Utilidad por la Venta de Predios Urbanos,621.01.02,,gt_budget.110103
6210103,A la Utilidad por la Venta de Predios Rurales,621.01.03,,gt_budget.110104
6210199,"A Otras Rentas, Utilidades y Beneficios del Capital",621.01.99,,gt_budget.110199
6210201,A los Predios Urbanos,621.02.01,,gt_budget.110201
6210202,A los Predios R�sticos,621.02.02,,gt_budget.110202
6210203,A la Inscripci�n en el Registro de la Propiedad o Mercantil,621.02.03,,gt_budget.110203
6210204,A las Transmisiones de Dominio,621.02.04,,gt_budget.110204
6210205,De Veh�culos Motorizados de Transporte Terrestre,621.02.05,,gt_budget.110205
6210206,De Alcabalas,621.02.06,,gt_budget.110206
6210207,A los Activos Totales,621.02.07,,gt_budget.110207
6210208,De Veh�culos Motorizados de Transporte A�reo y Acu�tico,621.02.08,,gt_budget.110208
6210210,A la Propiedad de Inmuebles Urbanos para Vivienda de Inter�s Social,621.02.10,,gt_budget.110210
6210211,Impuesto a las Tierras Rurales,621.02.11,,gt_budget.110211
6210212,Impuesto a los Activos en el Exterior,621.02.12,,gt_budget.110212
6210299,Otros Impuestos Sobre la Propiedad,621.02.99,,gt_budget.110299
6210301,Al Consumo de Cigarrillos,621.03.01,,gt_budget.110301
6210302,Al Consumo de Cerveza,621.03.02,,gt_budget.110302
6210303,Al Consumo de Bebidas Gaseosas,621.03.03,,gt_budget.110303
6210304,Al Consumo de Alcohol y Productos Alcoh�licos,621.03.04,,gt_budget.110304
6210305,Al Consumo de Bienes Suntuarios,621.03.05,,gt_budget.110305
6210311,A las Telecomunicaciones,621.03.11,,gt_budget.110311
6210312,A los Espect�culos P�blicos,621.03.12,,gt_budget.110312
6210315,"Al Consumo de Cigarrillos, recaudados por el SRI",621.03.15,,gt_budget.110315
6210316,"Al Consumo de Cerveza, recaudados por el SRI",621.03.16,,gt_budget.110316
6210317,"Al Consumo de Bebidas Gaseosas, recaudados por el SRI",621.03.17,,gt_budget.110317
6210318,"Al Consumo de Alcohol y Productos Alcoh�licos, recaudados por el SRI",621.03.18,,gt_budget.110318
6210319,"A los Veh�culos, recaudados por el SRI",621.03.19,,gt_budget.110319
6210320,"A los Aviones, Tricares y Otros NEP, recaudados por el SRI",621.03.20,,gt_budget.110320
6210321,"A los Perfumes y Aguas de Tocador, recaudados por el SRI",621.03.21,,gt_budget.110321
6210323,"A las Armas de Fuego, recaudados por el SRI",621.03.23,,gt_budget.110323
6210325,"A las Cuotas y Membrec�as de Clubes, recaudados por el SRI",621.03.25,,gt_budget.110325
6210326,"A Otros Servicios de Televisi�n Prepagada, recaudados por el SRI",621.03.26,,gt_budget.110326
6210327,"Otros Impuestos al Consumo de Bienes y Servicios, recaudados por el SRI",621.03.27,,gt_budget.110327
6210335,"Al Consumo de Cigarrillos, Recaudados por el SENAE",621.03.35,,gt_budget.110335
6210336,"Al Consumo de Cerveza, Recaudados por el SENAE",621.03.36,,gt_budget.110336
6210337,"Al Consumo de Bebidas Gaseosas, Recaudados por el SENAE",621.03.37,,gt_budget.110337
6210338,"Al Consumo de Alcohol y Productos Alcoh�licos, Recaudados por el SENAE",621.03.38,,gt_budget.110338
6210339,"A los Veh�culos, Recaudados por el SENAE",621.03.39,,gt_budget.110339
6210340,"A los Aviones, Tricares y Otros NEP, Recaudados por el SENAE",621.03.40,,gt_budget.110340
6210341,"A los Perfumes y Aguas de Tocador, Recaudados por el SENAE",621.03.41,,gt_budget.110341
6210342,"A los Focos Incandescentes, recaudados por el SENAE",621.03.42,,gt_budget.110342
6210343,"A las Armas de Fuego, Recaudados por el SENAE",621.03.43,,gt_budget.110343
6210344,"A los Videojuegos, recaudados por el SENAE",621.03.44,,gt_budget.110344
6210347,"Otros Impuestos al Consumo de Bienes y Servicios, recaudados por el SENAE",621.03.47,,gt_budget.110347
6210399,Otros Impuestos al Consumo de Bienes y Servicios,621.03.99,,gt_budget.110399
6210401,Impuesto al Valor Agregado Neto,621.04.01,,gt_budget.110401
6210403,"Al Valor Agregado, recaudado por el SRI",621.04.03,,gt_budget.110403
6210404,"Al Valor Agregado, Recaudado por el SENAE",621.04.04,,gt_budget.110404
6210501,Arancelarios a la Importaci�n,621.05.01,,gt_budget.110501
6210503,Tarifa de Salvaguardia,621.05.03,,gt_budget.110503
6210510,0.7% de Exportaciones de Banano,621.05.10,,gt_budget.110510
6210599,Otros Impuestos al Comercio Exterior,621.05.99,,gt_budget.110599
6210601,A la Rentas de Empresas Petroleras,621.06.01,,gt_budget.110601
6210602,A la Renta de Empresas Petroleras de Prestaci�n de Servicios,621.06.02,,gt_budget.110602
6210603,A la Renta de Empresas Petroleras Contratos de Servicios Espec�ficos,621.06.03,,gt_budget.110603
6210604,A la Renta por Ventas Internas de Derivados del Petr�leo,621.06.04,,gt_budget.110604
6210605,Adicional por Barril de Crudo Exportado,621.06.05,,gt_budget.110605
6210606,Gravamen a la Tarifa del Oleoducto,621.06.06,,gt_budget.110606
6210699,Otros Impuestos a la Actividad Hidrocarbur�fera,621.06.99,,gt_budget.110699
6210702,A las Tarjetas de Cr�dito,621.07.02,,gt_budget.110702
6210703,A las Operaciones de Cr�dito,621.07.03,,gt_budget.110703
6210704,"Patentes Comerciales, Industriales y de Servicios",621.07.04,,gt_budget.110704
6210705,A la Salida del Pa�s,621.07.05,,gt_budget.110705
6210706,Contratos de Construcci�n o Estudios celebrados con el Sector P�blico,621.07.06,,gt_budget.110706
6210708,Al Desposte de Ganado,621.07.08,,gt_budget.110708
6210709,Reajuste de Precios en la Contrataci�n P�blica,621.07.09,,gt_budget.110709
6210710,Loter�a y Juegos de Azar,621.07.10,,gt_budget.110710
6210712,Ingreso al Parque Nacional Gal�pagos y su Reserva,621.07.12,,gt_budget.110712
6210799,Otros Impuestos,621.07.99,,gt_budget.110799
6230101,Peaje,623.01.01,,gt_budget.130101
6230102,Acceso a Lugares P�blicos,623.01.02,,gt_budget.130102
6230103,Ocupaci�n de Lugares P�blicos,623.01.03,,gt_budget.130103
6230104,Tasas Aduaneras,623.01.04,,gt_budget.130104
6230106,Especies Fiscales,623.01.06,,gt_budget.130106
6230107,Venta de Bases,623.01.07,,gt_budget.130107
6230108,Prestaci�n de Servicios,623.01.08,,gt_budget.130108
6230109,Rodaje de Veh�culos Motorizados,623.01.09,,gt_budget.130109
6230110,Control y Vigilancia Municipal,623.01.10,,gt_budget.130110
6230111,"Inscripciones, Registros y Matr�culas",623.01.11,,gt_budget.130111
6230112,"Permisos, Licencias y Patentes",623.01.12,,gt_budget.130112
6230113,Registro Sanitario y Toxicolog�a,623.01.13,,gt_budget.130113
6230114,Servicios de Camales,623.01.14,,gt_budget.130114
6230115,Fiscalizaci�n de Obras,623.01.15,,gt_budget.130115
6230116,Recolecci�n de Basura,623.01.16,,gt_budget.130116
6230118,Aprobaci�n de Planos e Inspecci�n de Construcciones,623.01.18,,gt_budget.130118
6230120,Conexi�n y Reconexi�n del Servicio de Alcantarillado y Canalizaci�n,623.01.20,,gt_budget.130120
6230121,Conexi�n y Reconexi�n del Servicio de Agua Potable,623.01.21,,gt_budget.130121
6230124,Alumbrado P�blico,623.01.24,,gt_budget.130124
6230129,Emisi�n Certificados de Origen,623.01.29,,gt_budget.130129
6230130,Tasas por Servicios Notariales,623.01.30,,gt_budget.130130
6230131,Contribuci�n Predial a favor de los Cuerpos de Bomberos,623.01.31,,gt_budget.130131
6230132,Tasas de Servicio por el Registro de Datos P�blicos,623.01.32,,gt_budget.130132
6230133,Tasas de Servicios por la Ocupaci�n de la Zona de Playa y Bah�a para la Cr�a y Cultivo de Especies Bioacu�ticas,623.01.33,,gt_budget.130133
6230134,Emisi�n de Documentos de Ciudadan�a e Identificaci�n,623.01.34,,gt_budget.130134
6230199,Otras Tasas Generales,623.01.99,,gt_budget.130199
6230201,Recepci�n y Despacho de Naves,623.02.01,,gt_budget.130201
6230202,Uso de Fondeadero,623.02.02,,gt_budget.130202
6230203,Uso de Infraestructura Portuaria y Aeroportuaria,623.02.03,,gt_budget.130203
6230204,Servicios de Cabotaje,623.02.04,,gt_budget.130204
6230205,Servicios y Suministros Varios,623.02.05,,gt_budget.130205
6230299,Otras Tasas Portuarias y Aeroportuarias,623.02.99,,gt_budget.130299
6230301,Sector Financiero,623.03.01,,gt_budget.130301
6230302,Sector Industrial y Comercial,623.03.02,,gt_budget.130302
6230303,Sector Agropecuario,623.03.03,,gt_budget.130303
6230304,Sector Tur�stico y Hotelero,623.03.04,,gt_budget.130304
6230305,Superficiarios  Hidrocarbur�feros,623.03.05,,gt_budget.130305
6230307,Superficiarios Mineros,623.03.07,,gt_budget.130307
6230308,Regal�as Mineras,623.03.08,,gt_budget.130308
6230309,Derechos Consulares,623.03.09,,gt_budget.130309
6230310,Concesiones A�reas,623.03.10,,gt_budget.130310
6230311,Concesiones Portuarias,623.03.11,,gt_budget.130311
6230312,Concesiones en el Sector de las Telecomunicaciones,623.03.12,,gt_budget.130312
6230313,Concesiones en el Sector El�ctrico,623.03.13,,gt_budget.130313
6230314,Concesiones Viales,623.03.14,,gt_budget.130314
6230315,Concesiones Hidrocarbur�feras,623.03.15,,gt_budget.130315
6230399,Otras Concesiones,623.03.99,,gt_budget.130399
6230401,N�minas de Empresas Privadas y P�blicas,623.04.01,,gt_budget.130401
6230403,Contribuciones de las Compa��as y Entidades Financieras,623.04.03,,gt_budget.130403
6230404,Contribuci�n en Contratos Sujetos a Licitaciones,623.04.04,,gt_budget.130404
6230405,Sobre Contratos de Consultor�a,623.04.05,,gt_budget.130405
6230406,"Apertura, Pavimentaci�n, Ensanche y Construcci�n de V�as de Toda Clase",623.04.06,,gt_budget.130406
6230407,Repavimentaci�n Urbana,623.04.07,,gt_budget.130407
6230408,"Aceras, Bordillos y Cercas",623.04.08,,gt_budget.130408
6230409,Obras de Alcantarillado y Canalizaci�n,623.04.09,,gt_budget.130409
6230410,Obras de Alumbrado P�blico,623.04.10,,gt_budget.130410
6230411,Construcci�n y Ampliaci�n de Obras y Sistemas de Agua Potable,623.04.11,,gt_budget.130411
6230413,Obras de Regeneraci�n Urbana,623.04.13,,gt_budget.130413
6230414,Contribuci�n Adicional para los Cuerpos de Bomberos Proveniente de los Servicios de Alumbrado El�ctrico,623.04.14,,gt_budget.130414
6230499,Otras Contribuciones,623.04.99,,gt_budget.130499
6240106,Exportaciones de Derivados del Petr�leo,624.01.06,,gt_budget.140106
6240107,Ventas Internas de Derivados del Petr�leo,624.01.07,,gt_budget.140107
6240108,Tarifa de Transporte de Petr�leo por el SOTE,624.01.08,,gt_budget.140108
6240110,Fondo de Inversi�n Petrolera,624.01.10,,gt_budget.140110
6240113,Cuenta de Estabilizaci�n Petrolera,624.01.13,,gt_budget.140113
6240199,Otros no Especificados,624.01.99,,gt_budget.140199
6240201,Productos Agropecuarios y Forestales,624.02.01,,gt_budget.140201
6240202,Industriales,624.02.02,,gt_budget.140202
6240203,Productos del Mar,624.02.03,,gt_budget.140203
6240204,"Productos de Oficina, Did�cticos y Publicaciones",624.02.04,,gt_budget.140204
6240205,"Instrumental M�dico Menor, Insumos M�dicos y Medicinas",624.02.05,,gt_budget.140205
6240206,Materiales y Accesorios de Instalaciones de Agua Potable,624.02.06,,gt_budget.140206
6240207,Materiales y Accesorios de Alcantarillado y Canalizaci�n,624.02.07,,gt_budget.140207
6240210,Materiales de Construcci�n,624.02.10,,gt_budget.140210
6240299,Productos y Materiales Varios,624.02.99,,gt_budget.140299
6240301,Agua Potable,624.03.01,,gt_budget.140301
6240302,Agua de Riego,624.03.02,,gt_budget.140302
6240303,Alcantarillado,624.03.03,,gt_budget.140303
6240304,Energ�a El�ctrica,624.03.04,,gt_budget.140304
6240305,Telecomunicaciones,624.03.05,,gt_budget.140305
6240306,Servicio de Correos,624.03.06,,gt_budget.140306
6240307,Transporte Nacional de Pasajeros y Carga,624.03.07,,gt_budget.140307
6240308,Transporte Internacional de Pasajeros y Carga,624.03.08,,gt_budget.140308
6240309,Operaciones Interlineales,624.03.09,,gt_budget.140309
6240310,Espect�culos P�blicos,624.03.10,,gt_budget.140310
6240311,Financieros,624.03.11,,gt_budget.140311
6240312,Tarjetas VIP,624.03.12,,gt_budget.140312
6240399,Otros Servicios T�cnicos y Especializados,624.03.99,,gt_budget.140399
6240401,Ventas de Desechos y Residuos Agropecuarios y Forestales,624.04.01,,gt_budget.140401
6240402,Ventas de Desechos y Residuos Industriales,624.04.02,,gt_budget.140402
6240403,Ventas de Desechos y Residuos de Productos del Mar,624.04.03,,gt_budget.140403
6240701,Ventas de Existencias de Terrenos,624.07.01,,gt_budget.240201
6240702,"Ventas de Edificios, Locales y Residencias",624.07.02,,gt_budget.240202
6240799,Ventas de Otros Bienes Inmuebles,624.07.99,,gt_budget.240299
6242103,Ventas de Mobiliarios,624.21.03,,gt_budget.240103
6242104,Ventas de Maquinarias y Equipos,624.21.04,,gt_budget.240104
6242105,Ventas de Veh�culos,624.21.05,,gt_budget.240105
6242106,Ventas de Herramientas,624.21.06,,gt_budget.240106
6242107,"Ventas de Equipos, Sistemas y Paquetes Inform�ticos",624.21.07,,gt_budget.240107
6242108,Ventas de Bienes Art�sticos y Culturales,624.21.08,,gt_budget.240108
6242109,Ventas de Libros y Colecciones,624.21.09,,gt_budget.240109
6242203,Ventas de Mobiliarios,624.22.03,,gt_budget.240103
6242204,Ventas de Maquinarias y Equipos,624.22.04,,gt_budget.240104
6242205,Ventas de Veh�culos,624.22.05,,gt_budget.240105
6242206,Ventas de Herramientas,624.22.06,,gt_budget.240106
6242207,"Ventas de Equipos, Sistemas y Paquetes Inform�ticos",624.22.07,,gt_budget.240107
6242208,Ventas de Bienes Art�sticos y Culturales,624.22.08,,gt_budget.240108
6242209,Ventas de Libros y Colecciones,624.22.09,,gt_budget.240109
6242301,Ventas de Terrenos,624.23.01,,gt_budget.240201
6242302,"Ventas de Edificios, Locales y Residencias",624.23.02,,gt_budget.240202
6242399,Ventas de Otros Bienes Inmuebles,624.23.99,,gt_budget.240299
6242401,Ventas de Terrenos,624.24.01,,gt_budget.240201
6242402,"Ventas de Edificios, Locales y Residencias",624.24.02,,gt_budget.240202
6242499,Ventas de Otros Bienes Inmuebles,624.24.99,,gt_budget.240299
6242712,Ventas de Intangibles,624.27.12,,gt_budget.240401
6243501,Exportaciones de Petr�leo de PETROECUADOR Ex Consorcio,624.35.01,,gt_budget.240501
6243502,Exportaciones de Petr�leo de PETROECUADOR  de Nororiente,624.35.02,,gt_budget.240502
6243503,Exportaciones de Petr�leo de Contratos de Prestaci�n de Servicios,624.35.03,,gt_budget.240503
6243504,Exportaciones de Petr�leo de Regal�as,624.35.04,,gt_budget.240504
6243506,Exportaciones de Petr�leo de Contratos de Participaci�n,624.35.06,,gt_budget.240506
6243507,Exportaciones de Petr�leo de Contratos de Campos Marginales,624.35.07,,gt_budget.240507
6243508,Exportaciones de Petr�leo de Contratos de Alianzas Operativas,624.35.08,,gt_budget.240508
6243509,Exportaciones de Petr�leo de Diferencial de Calidad,624.35.09,,gt_budget.240509
6243511,Exportaciones de Petr�leo de Contratos de Servicios Espec�ficos,624.35.11,,gt_budget.240511
6243599,Otros no Especificados,624.35.99,,gt_budget.240599
6250101,Intereses por Dep�sitos a Plazo,625.01.01,,gt_budget.170101
6250102,Intereses y Comisiones de T�tulos y Valores,625.01.02,,gt_budget.170102
6250103,Intereses y Comisiones de Riesgo,625.01.03,,gt_budget.170103
6250104,Reajustes de Inversiones,625.01.04,,gt_budget.170104
6250105,Diferencial Cambiario,625.01.05,,gt_budget.170105
6250106,Dividendos de Sociedades y Empresas P�blicas,625.01.06,,gt_budget.170106
6250107,Dividendos de Sociedades y Empresas Privadas,625.01.07,,gt_budget.170107
6250108,Utilidades de Empresas y Entidades Financieras P�blicas,625.01.08,,gt_budget.170108
6250109,Comisiones por Servicios Financieros,625.01.09,,gt_budget.170109
6250110,Abonos por Operaciones Financieras,625.01.10,,gt_budget.170110
6250111,Primas por Seguros de Desgravamen y de Saldos,625.01.11,,gt_budget.170111
6250112,Descuentos Obtenidos en Inversiones Financieras,625.01.12,,gt_budget.170112
6250199,Intereses por Otras Operaciones,625.01.99,,gt_budget.170199
6250201,Rentas de Terrenos,625.02.01,,gt_budget.170201
6250202,"Rentas de Edificios, Locales y Residencias",625.02.02,,gt_budget.170202
6250203,Rentas de Mobiliarios,625.02.03,,gt_budget.170203
6250204,Rentas de Maquinarias y Equipos,625.02.04,,gt_budget.170204
6250205,Rentas de Veh�culos,625.02.05,,gt_budget.170205
6250206,Rentas de Herramientas,625.02.06,,gt_budget.170206
6250207,"Rentas de Equipos, Sistemas y Paquetes Inform�ticos",625.02.07,,gt_budget.170207
6250299,Otras Rentas de Arrendamientos de Bienes,625.02.99,,gt_budget.170299
6250301,Tributarias,625.03.01,,gt_budget.170301
6250302,Ordenanzas Municipales,625.03.02,,gt_budget.170302
6250303,Ordenanzas Provinciales,625.03.03,,gt_budget.170303
6250305,Obligaciones a la Seguridad Social,625.03.05,,gt_budget.170305
6250306,Transacciones Comerciales,625.03.06,,gt_budget.170306
6250399,Otros Intereses por Mora,625.03.99,,gt_budget.170399
6250401,Tributarias,625.04.01,,gt_budget.170401
6250402,Infracciones a Ordenanzas Municipales,625.04.02,,gt_budget.170402
6250403,Infracciones a Ordenanzas Provinciales,625.04.03,,gt_budget.170403
6250404,Incumplimientos de Contratos,625.04.04,,gt_budget.170404
6250405,Infracciones a la Seguridad Social,625.04.05,,gt_budget.170405
6250406,Cheques Protestados,625.04.06,,gt_budget.170406
6250407,Infracciones a la Ley Org�nica de Defensa del Consumidor,625.04.07,,gt_budget.170407
6250499,Otras Multas,625.04.99,,gt_budget.170499
6252101,Ejecuci�n de Garant�as,625.21.01,,gt_budget.190101
6252102,Ejecuci�n de Fianzas,625.21.02,,gt_budget.190102
6252201,Indemnizaciones por Siniestros,625.22.01,,gt_budget.190201
6252202,Premios no Reclamados de Sorteos,625.22.02,,gt_budget.190202
6252299,Otras Indemnizaciones y Valores no Reclamados,625.22.99,,gt_budget.190299
6252301,Bienes y Especies Decomisadas,625.23.01,,gt_budget.190301
6252401,Comisiones,625.24.01,,gt_budget.190401
6252403,Prima de Riesgo de Instituciones Financieras,625.24.03,,gt_budget.190403
6252499,Otros no Especificados,625.24.99,,gt_budget.190499
6252501,Bienes Provenientes de Chatarrizaci�n,625.25.01,,gt_budget.190405
6260101,Del Gobierno Central,626.01.01,,gt_budget.180101
6260102,De Entidades Descentralizadas y Aut�nomas,626.01.02,,gt_budget.180102
6260103,De Empresas P�blicas,626.01.03,,gt_budget.180103
6260104,De Gobiernos Aut�nomos Descentralizados,626.01.04,,gt_budget.180104
6260105,De la Seguridad Social,626.01.05,,gt_budget.180105
6260106,De Entidades Financieras P�blicas,626.01.06,,gt_budget.180106
6260108,De Cuentas o Fondos Especiales,626.01.08,,gt_budget.180108
6260109,De Fondos de Uso Reservado,626.01.09,,gt_budget.180109
6260110,De Fondos de Contingencia,626.01.10,,gt_budget.180110
6260203,Del Sector Privado Financiero,626.02.03,,gt_budget.180203
6260204,Del sector Privado no Financiero,626.02.04,,gt_budget.180204
6260301,De Organismos Multilaterales,626.03.01,,gt_budget.180301
6260302,De Gobiernos y Organismos Gubernamentales,626.03.02,,gt_budget.180302
6260303,Del Sector Privado Financiero,626.03.03,,gt_budget.180303
6260304,Del Sector Privado no Financiero,626.03.04,,gt_budget.180304
6260401,De la Actividad Hidrocarbur�fera Excepto para Universidades y Polit�cnicas,626.04.01,,gt_budget.180301
6260402,De Impuestos y Exportaciones de Crudo para las Universidades y Escuelas   Polit�cnicas,626.04.02,,gt_budget.180302
6260403,De Empresas P�blicas,626.04.03,,gt_budget.180303
6260404,De Participaci�n en Impuestos no Petroleros,626.04.04,,gt_budget.180304
6260501,De Precios del Sector P�blico,626.05.01,,gt_budget.180501
6260503,De Tarifas del Sector P�blico,626.05.03,,gt_budget.180503
6260616,Del Fondo de Descentralizaci�n a Municipios,626.06.16,,gt_budget.180616
6262101,Del Gobierno Central,626.21.01,,gt_budget.280101
6262102,De Entidades Descentralizadas y Aut�nomas,626.21.02,,gt_budget.280102
6262103,De Empresas P�blicas,626.21.03,,gt_budget.280103
6262104,De Entidades del Gobierno Aut�nomo Descentralizado,626.21.04,,gt_budget.280104
6262105,De la Seguridad Social,626.21.05,,gt_budget.280105
6262106,De Entidades Financieras P�blicas,626.21.06,,gt_budget.280106
6262108,De Cuentas o Fondos Especiales,626.21.08,,gt_budget.280108
6262110,De Fondos de Contingencias,626.21.10,,gt_budget.280110
6262203,Del Sector Privado Financiero,626.22.03,,gt_budget.280203
6262204,Del Sector Privado no Financiero,626.22.04,,gt_budget.280204
6262301,De Organismos Multilaterales,626.23.01,,gt_budget.280301
6262302,De Gobiernos y Organismos Gubernamentales,626.23.02,,gt_budget.280302
6262303,Del Sector Privado Financiero,626.23.03,,gt_budget.280303
6262304,Del Sector Privado no Financiero,626.23.04,,gt_budget.280304
6262401,Del Fondo de Inversi�n Petrolera,626.24.01,,gt_budget.280401
6262402,De Exportaciones de Hidrocarburos y Derivados,626.24.02,,gt_budget.280402
6262408,De Cuentas y Fondos Especiales,626.24.08,,gt_budget.280408
6262499,Otras Participaciones y Aportes de Capital,626.24.99,,gt_budget.280499
6262616,Del Fondo de Descentralizaci�n a Municipios,626.26.16,,gt_budget.280616
6263002,Del Presupuesto General del Estado a Gobiernos Aut�nomos Descentralizados Municipales.,626.30.02,,gt_budget.281002
6330101,Sueldos,633.01.01,gt_budget.510101,
6330102,Salarios,633.01.02,gt_budget.510102,
6330103,Jornales,633.01.03,gt_budget.510103,
6330105,Remuneraciones Unificadas,633.01.05,gt_budget.510105,
6330106,Salarios Unificados,633.01.06,gt_budget.510106,
6330201,Bonificaci�n por A�os de Servicio,633.02.01,gt_budget.510201,
6330202,Bonificaci�n por Responsabilidad a Dignatarios Universitarios,633.02.02,gt_budget.510202,
6330203,Decimotercer Sueldo,633.02.03,gt_budget.510203,
6330204,Decimocuarto Sueldo,633.02.04,gt_budget.510204,
6330205,Decimoquinto Sueldo,633.02.05,gt_budget.510205,
6330206,Decimosexto Sueldo,633.02.06,gt_budget.510206,
6330207,Bonificaci�n Complementaria,633.02.07,gt_budget.510207,
6330208,"Bonificaci�n por T�tulos Acad�micos, Especializaciones y Capacitaci�n Adicional",633.02.08,gt_budget.510208,
6330209,Gastos de Representaci�n,633.02.09,gt_budget.510209,
6330210,Sobresueldos y Bonificaciones Adicionales,633.02.10,gt_budget.510210,
6330211,Est�mulo Pecuniario,633.02.11,gt_budget.510211,
6330213,Aguinaldo Navide�o,633.02.13,gt_budget.510213,
6330214,Porcentaje Funcional,633.02.14,gt_budget.510214,
6330215,Adicional Sobre la D�cima Categor�a,633.02.15,gt_budget.510215,
6330216,Estimulo Econ�mico Magisterio,633.02.16,gt_budget.510216,
6330218,Bonificaci�n Mensual Gal�pagos,633.02.18,gt_budget.510218,
6330219,Adicional R�gimen Especial Gal�pagos,633.02.19,gt_budget.510219,
6330220,Bonificaci�n Fronteriza,633.02.20,gt_budget.510220,
6330223,Bonificaci�n por el D�a del M�dico,633.02.23,gt_budget.510223,
6330224,Bonificaci�n por el D�a Mundial de la Salud,633.02.24,gt_budget.510224,
6330225,Bonificaci�n para los Profesionales de la Salud,633.02.25,gt_budget.510225,
6330227,Adicional Regi�n Amaz�nica,633.02.27,gt_budget.510227,
6330228,Remuneraci�n Suplementaria Gal�pagos,633.02.28,gt_budget.510228,
6330229,Actividad Extracurricular Gal�pagos,633.02.29,gt_budget.510229,
6330230,Bonificaci�n por el D�a del Maestro,633.02.30,gt_budget.510230,
6330231,Bonificaci�n por el D�a del Servidor P�blico,633.02.31,gt_budget.510231,
6330232,"Bonificaci�n para Educadores Comunitarios, Alfabetizadores",633.02.32,gt_budget.510232,
6330233,Bonificaci�n para Profesionales Amparados o no por Leyes de Escalaf�n,633.02.33,gt_budget.510233,
6330235,Remuneraci�n Variable por Eficiencia,633.02.35,gt_budget.510235,
6330301,Gastos de Residencia,633.03.01,gt_budget.510301,
6330302,Bonificaci�n Geogr�fica,633.03.02,gt_budget.510302,
6330303,Compensaci�n por Costo de Vida,633.03.03,gt_budget.510303,
6330304,Compensaci�n por Transporte,633.03.04,gt_budget.510304,
6330305,Compensaci�n en el Exterior,633.03.05,gt_budget.510305,
6330306,Alimentaci�n,633.03.06,gt_budget.510306,
6330307,Comisariato,633.03.07,gt_budget.510307,
6330308,Compensaci�n Pedag�gica,633.03.08,gt_budget.510308,
6330309,Compensaci�n por Trabajo de Alto Riesgo,633.03.09,gt_budget.510309,
6330310,"Subsidio Profesores de Escuelas Fiscales, Misionales y Fiscomisionales de las Regiones Amaz�nica e Insular",633.03.10,gt_budget.510310,
6330313,Compensaci�n por Cesaci�n de Funciones,633.03.13,gt_budget.510313,
6330401,Por Cargas Familiares,633.04.01,gt_budget.510401,
6330402,De Educaci�n,633.04.02,gt_budget.510402,
6330403,Por Maternidad,633.04.03,gt_budget.510403,
6330404,Por Fallecimiento,633.04.04,gt_budget.510404,
6330405,Por Guarder�a,633.04.05,gt_budget.510405,
6330406,Por Vacaciones,633.04.06,gt_budget.510406,
6330408,Subsidio de Antig�edad,633.04.08,gt_budget.510408,
6330409,Beneficios Sociales,633.04.09,gt_budget.510409,
6330499,Otros Subsidios,633.04.99,gt_budget.510499,
6330501,Sueldos,633.05.01,gt_budget.510501,
6330503,Jornales,633.05.03,gt_budget.510503,
6330505,Sustituciones de Personal,633.05.05,gt_budget.510505,
6330506,Licencia Remunerada,633.05.06,gt_budget.510506,
6330507,Honorarios,633.05.07,gt_budget.510507,
6330509,Horas Extraordinarias y Suplementarias,633.05.09,gt_budget.510509,
6330510,Servicios Personales por Contrato,633.05.10,gt_budget.510510,
6330511,Remuneraciones Especiales Secci�n Nocturna,633.05.11,gt_budget.510511,
6330512,Subrogaci�n,633.05.12,gt_budget.510512,
6330513,Encargos,633.05.13,gt_budget.510513,
6330601,Aporte Patronal,633.06.01,gt_budget.510601,
6330602,Fondo de Reserva,633.06.02,gt_budget.510602,
6330603,Jubilaci�n Patronal,633.06.03,gt_budget.510603,
6330604,Cesant�a Privada,633.06.04,gt_budget.510604,
6330605,Jubilaci�n Complementaria,633.06.05,gt_budget.510605,
6330702,Supresi�n de Puesto,633.07.02,gt_budget.510702,
6330703,Despido Intempestivo,633.07.03,gt_budget.510703,
6330704,Compensaci�n por Desahucio,633.07.04,gt_budget.510704,
6330705,Restituci�n de Puestos,633.07.05,gt_budget.510705,
6330706,Beneficio por Jubilaci�n,633.07.06,gt_budget.510706,
6330707,Compensaci�n por Vacaciones no Gozadas por Cesaci�n de Funciones,633.07.07,gt_budget.510707,
6330708,Por Accidente de Trabajo o Enfermedad,633.07.08,gt_budget.510708,
6330709,Por Renuncia Voluntaria,633.07.09,gt_budget.510709,
6330710,Por Compra de Renuncia,633.07.10,gt_budget.510710,
