id,name,agrupa,texto,regla
6210321,6210321,PRESUPUESTO BALANCE,El haber de la cuenta 6210321 debe ser igual al recaudado de la partida 110321,"abs((cedula.get('110321',0) and cedula['110321']['devengado_amount']) - (balance.get('6210321',0) and balance['6210321']['haber_flujo']))<0.001"
6210323,6210323,PRESUPUESTO BALANCE,El haber de la cuenta 6210323 debe ser igual al recaudado de la partida 110323,"abs((cedula.get('110323',0) and cedula['110323']['devengado_amount']) - (balance.get('6210323',0) and balance['6210323']['haber_flujo']))<0.001"
6210325,6210325,PRESUPUESTO BALANCE,El haber de la cuenta 6210325 debe ser igual al recaudado de la partida 110325,"abs((cedula.get('110325',0) and cedula['110325']['devengado_amount']) - (balance.get('6210325',0) and balance['6210325']['haber_flujo']))<0.001"
6210326,6210326,PRESUPUESTO BALANCE,El haber de la cuenta 6210326 debe ser igual al recaudado de la partida 110326,"abs((cedula.get('110326',0) and cedula['110326']['devengado_amount']) - (balance.get('6210326',0) and balance['6210326']['haber_flujo']))<0.001"
6210327,6210327,PRESUPUESTO BALANCE,El haber de la cuenta 6210327 debe ser igual al recaudado de la partida 110327,"abs((cedula.get('110327',0) and cedula['110327']['devengado_amount']) - (balance.get('6210327',0) and balance['6210327']['haber_flujo']))<0.001"
6210335,6210335,PRESUPUESTO BALANCE,El haber de la cuenta 6210335 debe ser igual al recaudado de la partida 110335,"abs((cedula.get('110335',0) and cedula['110335']['devengado_amount']) - (balance.get('6210335',0) and balance['6210335']['haber_flujo']))<0.001"
6210336,6210336,PRESUPUESTO BALANCE,El haber de la cuenta 6210336 debe ser igual al recaudado de la partida 110336,"abs((cedula.get('110336',0) and cedula['110336']['devengado_amount']) - (balance.get('6210336',0) and balance['6210336']['haber_flujo']))<0.001"
6210337,6210337,PRESUPUESTO BALANCE,El haber de la cuenta 6210337 debe ser igual al recaudado de la partida 110337,"abs((cedula.get('110337',0) and cedula['110337']['devengado_amount']) - (balance.get('6210337',0) and balance['6210337']['haber_flujo']))<0.001"
6210338,6210338,PRESUPUESTO BALANCE,El haber de la cuenta 6210338 debe ser igual al recaudado de la partida 110338,"abs((cedula.get('110338',0) and cedula['110338']['devengado_amount']) - (balance.get('6210338',0) and balance['6210338']['haber_flujo']))<0.001"
6210339,6210339,PRESUPUESTO BALANCE,El haber de la cuenta 6210339 debe ser igual al recaudado de la partida 110339,"abs((cedula.get('110339',0) and cedula['110339']['devengado_amount']) - (balance.get('6210339',0) and balance['6210339']['haber_flujo']))<0.001"
6210340,6210340,PRESUPUESTO BALANCE,El haber de la cuenta 6210340 debe ser igual al recaudado de la partida 110340,"abs((cedula.get('110340',0) and cedula['110340']['devengado_amount']) - (balance.get('6210340',0) and balance['6210340']['haber_flujo']))<0.001"
6210341,6210341,PRESUPUESTO BALANCE,El haber de la cuenta 6210341 debe ser igual al recaudado de la partida 110341,"abs((cedula.get('110341',0) and cedula['110341']['devengado_amount']) - (balance.get('6210341',0) and balance['6210341']['haber_flujo']))<0.001"
6210342,6210342,PRESUPUESTO BALANCE,El haber de la cuenta 6210342 debe ser igual al recaudado de la partida 110342,"abs((cedula.get('110342',0) and cedula['110342']['devengado_amount']) - (balance.get('6210342',0) and balance['6210342']['haber_flujo']))<0.001"
6210343,6210343,PRESUPUESTO BALANCE,El haber de la cuenta 6210343 debe ser igual al recaudado de la partida 110343,"abs((cedula.get('110343',0) and cedula['110343']['devengado_amount']) - (balance.get('6210343',0) and balance['6210343']['haber_flujo']))<0.001"
6210344,6210344,PRESUPUESTO BALANCE,El haber de la cuenta 6210344 debe ser igual al recaudado de la partida 110344,"abs((cedula.get('110344',0) and cedula['110344']['devengado_amount']) - (balance.get('6210344',0) and balance['6210344']['haber_flujo']))<0.001"
6210347,6210347,PRESUPUESTO BALANCE,El haber de la cuenta 6210347 debe ser igual al recaudado de la partida 110347,"abs((cedula.get('110347',0) and cedula['110347']['devengado_amount']) - (balance.get('6210347',0) and balance['6210347']['haber_flujo']))<0.001"
6210399,6210399,PRESUPUESTO BALANCE,El haber de la cuenta 6210399 debe ser igual al recaudado de la partida 110399,"abs((cedula.get('110399',0) and cedula['110399']['devengado_amount']) - (balance.get('6210399',0) and balance['6210399']['haber_flujo']))<0.001"
6210401,6210401,PRESUPUESTO BALANCE,El haber de la cuenta 6210401 debe ser igual al recaudado de la partida 110401,"abs((cedula.get('110401',0) and cedula['110401']['devengado_amount']) - (balance.get('6210401',0) and balance['6210401']['haber_flujo']))<0.001"
6210403,6210403,PRESUPUESTO BALANCE,El haber de la cuenta 6210403 debe ser igual al recaudado de la partida 110403,"abs((cedula.get('110403',0) and cedula['110403']['devengado_amount']) - (balance.get('6210403',0) and balance['6210403']['haber_flujo']))<0.001"
6210404,6210404,PRESUPUESTO BALANCE,El haber de la cuenta 6210404 debe ser igual al recaudado de la partida 110404,"abs((cedula.get('110404',0) and cedula['110404']['devengado_amount']) - (balance.get('6210404',0) and balance['6210404']['haber_flujo']))<0.001"
6210501,6210501,PRESUPUESTO BALANCE,El haber de la cuenta 6210501 debe ser igual al recaudado de la partida 110501,"abs((cedula.get('110501',0) and cedula['110501']['devengado_amount']) - (balance.get('6210501',0) and balance['6210501']['haber_flujo']))<0.001"
6210503,6210503,PRESUPUESTO BALANCE,El haber de la cuenta 6210503 debe ser igual al recaudado de la partida 110503,"abs((cedula.get('110503',0) and cedula['110503']['devengado_amount']) - (balance.get('6210503',0) and balance['6210503']['haber_flujo']))<0.001"
6210510,6210510,PRESUPUESTO BALANCE,El haber de la cuenta 6210510 debe ser igual al recaudado de la partida 110510,"abs((cedula.get('110510',0) and cedula['110510']['devengado_amount']) - (balance.get('6210510',0) and balance['6210510']['haber_flujo']))<0.001"
6210599,6210599,PRESUPUESTO BALANCE,El haber de la cuenta 6210599 debe ser igual al recaudado de la partida 110599,"abs((cedula.get('110599',0) and cedula['110599']['devengado_amount']) - (balance.get('6210599',0) and balance['6210599']['haber_flujo']))<0.001"
6210601,6210601,PRESUPUESTO BALANCE,El haber de la cuenta 6210601 debe ser igual al recaudado de la partida 110601,"abs((cedula.get('110601',0) and cedula['110601']['devengado_amount']) - (balance.get('6210601',0) and balance['6210601']['haber_flujo']))<0.001"
6210602,6210602,PRESUPUESTO BALANCE,El haber de la cuenta 6210602 debe ser igual al recaudado de la partida 110602,"abs((cedula.get('110602',0) and cedula['110602']['devengado_amount']) - (balance.get('6210602',0) and balance['6210602']['haber_flujo']))<0.001"
6210603,6210603,PRESUPUESTO BALANCE,El haber de la cuenta 6210603 debe ser igual al recaudado de la partida 110603,"abs((cedula.get('110603',0) and cedula['110603']['devengado_amount']) - (balance.get('6210603',0) and balance['6210603']['haber_flujo']))<0.001"
6210604,6210604,PRESUPUESTO BALANCE,El haber de la cuenta 6210604 debe ser igual al recaudado de la partida 110604,"abs((cedula.get('110604',0) and cedula['110604']['devengado_amount']) - (balance.get('6210604',0) and balance['6210604']['haber_flujo']))<0.001"
6210605,6210605,PRESUPUESTO BALANCE,El haber de la cuenta 6210605 debe ser igual al recaudado de la partida 110605,"abs((cedula.get('110605',0) and cedula['110605']['devengado_amount']) - (balance.get('6210605',0) and balance['6210605']['haber_flujo']))<0.001"
6210606,6210606,PRESUPUESTO BALANCE,El haber de la cuenta 6210606 debe ser igual al recaudado de la partida 110606,"abs((cedula.get('110606',0) and cedula['110606']['devengado_amount']) - (balance.get('6210606',0) and balance['6210606']['haber_flujo']))<0.001"
6210699,6210699,PRESUPUESTO BALANCE,El haber de la cuenta 6210699 debe ser igual al recaudado de la partida 110699,"abs((cedula.get('110699',0) and cedula['110699']['devengado_amount']) - (balance.get('6210699',0) and balance['6210699']['haber_flujo']))<0.001"
6210702,6210702,PRESUPUESTO BALANCE,El haber de la cuenta 6210702 debe ser igual al recaudado de la partida 110702,"abs((cedula.get('110702',0) and cedula['110702']['devengado_amount']) - (balance.get('6210702',0) and balance['6210702']['haber_flujo']))<0.001"
6210703,6210703,PRESUPUESTO BALANCE,El haber de la cuenta 6210703 debe ser igual al recaudado de la partida 110703,"abs((cedula.get('110703',0) and cedula['110703']['devengado_amount']) - (balance.get('6210703',0) and balance['6210703']['haber_flujo']))<0.001"
6210704,6210704,PRESUPUESTO BALANCE,El haber de la cuenta 6210704 debe ser igual al devengado de la partida 110704,"abs((cedula.get('110704',0) and cedula['110704']['devengado_amount']) - (balance.get('6210704',0) and balance['6210704']['haber_flujo']))<0.001"
6210705,6210705,PRESUPUESTO BALANCE,El haber de la cuenta 6210705 debe ser igual al recaudado de la partida 110705,"abs((cedula.get('110705',0) and cedula['110705']['devengado_amount']) - (balance.get('6210705',0) and balance['6210705']['haber_flujo']))<0.001"
6210706,6210706,PRESUPUESTO BALANCE,El haber de la cuenta 6210706 debe ser igual al recaudado de la partida 110706,"abs((cedula.get('110706',0) and cedula['110706']['devengado_amount']) - (balance.get('6210706',0) and balance['6210706']['haber_flujo']))<0.001"
6210708,6210708,PRESUPUESTO BALANCE,El haber de la cuenta 6210708 debe ser igual al recaudado de la partida 110708,"abs((cedula.get('110708',0) and cedula['110708']['devengado_amount']) - (balance.get('6210708',0) and balance['6210708']['haber_flujo']))<0.001"
6210709,6210709,PRESUPUESTO BALANCE,El haber de la cuenta 6210709 debe ser igual al recaudado de la partida 110709,"abs((cedula.get('110709',0) and cedula['110709']['devengado_amount']) - (balance.get('6210709',0) and balance['6210709']['haber_flujo']))<0.001"
6210710,6210710,PRESUPUESTO BALANCE,El haber de la cuenta 6210710 debe ser igual al recaudado de la partida 110710,"abs((cedula.get('110710',0) and cedula['110710']['devengado_amount']) - (balance.get('6210710',0) and balance['6210710']['haber_flujo']))<0.001"
6210712,6210712,PRESUPUESTO BALANCE,El haber de la cuenta 6210712 debe ser igual al recaudado de la partida 110712,"abs((cedula.get('110712',0) and cedula['110712']['devengado_amount']) - (balance.get('6210712',0) and balance['6210712']['haber_flujo']))<0.001"
6210799,6210799,PRESUPUESTO BALANCE,El haber de la cuenta 6210799 debe ser igual al recaudado de la partida 110799,"abs((cedula.get('110799',0) and cedula['110799']['devengado_amount']) - (balance.get('6210799',0) and balance['6210799']['haber_flujo']))<0.001"
6230101,6230101,PRESUPUESTO BALANCE,El haber de la cuenta 6230101 debe ser igual al recaudado de la partida 130101,"abs((cedula.get('130101',0) and cedula['130101']['devengado_amount']) - (balance.get('6230101',0) and balance['6230101']['haber_flujo']))<0.001"
6230102,6230102,PRESUPUESTO BALANCE,El haber de la cuenta 6230102 debe ser igual al recaudado de la partida 130102,"abs((cedula.get('130102',0) and cedula['130102']['devengado_amount']) - (balance.get('6230102',0) and balance['6230102']['haber_flujo']))<0.001"
6230103,6230103,PRESUPUESTO BALANCE,El haber de la cuenta 6230103 debe ser igual al recaudado de la partida 130103,"abs((cedula.get('130103',0) and cedula['130103']['devengado_amount']) - (balance.get('6230103',0) and balance['6230103']['haber_flujo']))<0.001"
6230104,6230104,PRESUPUESTO BALANCE,El haber de la cuenta 6230104 debe ser igual al recaudado de la partida 130104,"abs((cedula.get('130104',0) and cedula['130104']['devengado_amount']) - (balance.get('6230104',0) and balance['6230104']['haber_flujo']))<0.001"
6230106,6230106,PRESUPUESTO BALANCE,El haber de la cuenta 6230106 debe ser igual al recaudado de la partida 130106,"abs((cedula.get('130106',0) and cedula['130106']['devengado_amount']) - (balance.get('6230106',0) and balance['6230106']['haber_flujo']))<0.001"
6230107,6230107,PRESUPUESTO BALANCE,El haber de la cuenta 6230107 debe ser igual al recaudado de la partida 130107,"abs((cedula.get('130107',0) and cedula['130107']['devengado_amount']) - (balance.get('6230107',0) and balance['6230107']['haber_flujo']))<0.001"
6230108,6230108,PRESUPUESTO BALANCE,El haber de la cuenta 6230108 debe ser igual al recaudado de la partida 130108,"abs((cedula.get('130108',0) and cedula['130108']['devengado_amount']) - (balance.get('6230108',0) and balance['6230108']['haber_flujo']))<0.001"
6230109,6230109,PRESUPUESTO BALANCE,El haber de la cuenta 6230109 debe ser igual al recaudado de la partida 130109,"abs((cedula.get('130109',0) and cedula['130109']['devengado_amount']) - (balance.get('6230109',0) and balance['6230109']['haber_flujo']))<0.001"
6230110,6230110,PRESUPUESTO BALANCE,El haber de la cuenta 6230110 debe ser igual al recaudado de la partida 130110,"abs((cedula.get('130110',0) and cedula['130110']['devengado_amount']) - (balance.get('6230110',0) and balance['6230110']['haber_flujo']))<0.001"
6230111,6230111,PRESUPUESTO BALANCE,El haber de la cuenta 6230111 debe ser igual al recaudado de la partida 130111,"abs((cedula.get('130111',0) and cedula['130111']['devengado_amount']) - (balance.get('6230111',0) and balance['6230111']['haber_flujo']))<0.001"
6230112,6230112,PRESUPUESTO BALANCE,El haber de la cuenta 6230112 debe ser igual al recaudado de la partida 130112,"abs((cedula.get('130112',0) and cedula['130112']['devengado_amount']) - (balance.get('6230112',0) and balance['6230112']['haber_flujo']))<0.001"
6230113,6230113,PRESUPUESTO BALANCE,El haber de la cuenta 6230113 debe ser igual al recaudado de la partida 130113,"abs((cedula.get('130113',0) and cedula['130113']['devengado_amount']) - (balance.get('6230113',0) and balance['6230113']['haber_flujo']))<0.001"
6230114,6230114,PRESUPUESTO BALANCE,El haber de la cuenta 6230114 debe ser igual al recaudado de la partida 130114,"abs((cedula.get('130114',0) and cedula['130114']['devengado_amount']) - (balance.get('6230114',0) and balance['6230114']['haber_flujo']))<0.001"
6230115,6230115,PRESUPUESTO BALANCE,El haber de la cuenta 6230115 debe ser igual al recaudado de la partida 130115,"abs((cedula.get('130115',0) and cedula['130115']['devengado_amount']) - (balance.get('6230115',0) and balance['6230115']['haber_flujo']))<0.001"
6230116,6230116,PRESUPUESTO BALANCE,El haber de la cuenta 6230116 debe ser igual al recaudado de la partida 130116,"abs((cedula.get('130116',0) and cedula['130116']['devengado_amount']) - (balance.get('6230116',0) and balance['6230116']['haber_flujo']))<0.001"
6230118,6230118,PRESUPUESTO BALANCE,El haber de la cuenta 6230118 debe ser igual al recaudado de la partida 130118,"abs((cedula.get('130118',0) and cedula['130118']['devengado_amount']) - (balance.get('6230118',0) and balance['6230118']['haber_flujo']))<0.001"
6230120,6230120,PRESUPUESTO BALANCE,El haber de la cuenta 6230120 debe ser igual al recaudado de la partida 130120,"abs((cedula.get('130120',0) and cedula['130120']['devengado_amount']) - (balance.get('6230120',0) and balance['6230120']['haber_flujo']))<0.001"
6230121,6230121,PRESUPUESTO BALANCE,El haber de la cuenta 6230121 debe ser igual al recaudado de la partida 130121,"abs((cedula.get('130121',0) and cedula['130121']['devengado_amount']) - (balance.get('6230121',0) and balance['6230121']['haber_flujo']))<0.001"
6230124,6230124,PRESUPUESTO BALANCE,El haber de la cuenta 6230124 debe ser igual al recaudado de la partida 130124,"abs((cedula.get('130124',0) and cedula['130124']['devengado_amount']) - (balance.get('6230124',0) and balance['6230124']['haber_flujo']))<0.001"
6230129,6230129,PRESUPUESTO BALANCE,El haber de la cuenta 6230129 debe ser igual al recaudado de la partida 130129,"abs((cedula.get('130129',0) and cedula['130129']['devengado_amount']) - (balance.get('6230129',0) and balance['6230129']['haber_flujo']))<0.001"
6230130,6230130,PRESUPUESTO BALANCE,El haber de la cuenta 6230130 debe ser igual al recaudado de la partida 130130,"abs((cedula.get('130130',0) and cedula['130130']['devengado_amount']) - (balance.get('6230130',0) and balance['6230130']['haber_flujo']))<0.001"
6230131,6230131,PRESUPUESTO BALANCE,El haber de la cuenta 6230131 debe ser igual al recaudado de la partida 130131,"abs((cedula.get('130131',0) and cedula['130131']['devengado_amount']) - (balance.get('6230131',0) and balance['6230131']['haber_flujo']))<0.001"
6230132,6230132,PRESUPUESTO BALANCE,El haber de la cuenta 6230132 debe ser igual al recaudado de la partida 130132,"abs((cedula.get('130132',0) and cedula['130132']['devengado_amount']) - (balance.get('6230132',0) and balance['6230132']['haber_flujo']))<0.001"
6230133,6230133,PRESUPUESTO BALANCE,El haber de la cuenta 6230133 debe ser igual al recaudado de la partida 130133,"abs((cedula.get('130133',0) and cedula['130133']['devengado_amount']) - (balance.get('6230133',0) and balance['6230133']['haber_flujo']))<0.001"
6230134,6230134,PRESUPUESTO BALANCE,El haber de la cuenta 6230134 debe ser igual al recaudado de la partida 130134,"abs((cedula.get('130134',0) and cedula['130134']['devengado_amount']) - (balance.get('6230134',0) and balance['6230134']['haber_flujo']))<0.001"
6230199,6230199,PRESUPUESTO BALANCE,El haber de la cuenta 6230199 debe ser igual al devengado de la partida 130199,"abs((cedula.get('130199',0) and cedula['130199']['devengado_amount']) - (balance.get('6230199',0) and balance['6230199']['haber_flujo']))<0.001"
6230201,6230201,PRESUPUESTO BALANCE,El haber de la cuenta 6230201 debe ser igual al recaudado de la partida 130201,"abs((cedula.get('130201',0) and cedula['130201']['devengado_amount']) - (balance.get('6230201',0) and balance['6230201']['haber_flujo']))<0.001"
6230202,6230202,PRESUPUESTO BALANCE,El haber de la cuenta 6230202 debe ser igual al recaudado de la partida 130202,"abs((cedula.get('130202',0) and cedula['130202']['devengado_amount']) - (balance.get('6230202',0) and balance['6230202']['haber_flujo']))<0.001"
6230203,6230203,PRESUPUESTO BALANCE,El haber de la cuenta 6230203 debe ser igual al recaudado de la partida 130203,"abs((cedula.get('130203',0) and cedula['130203']['devengado_amount']) - (balance.get('6230203',0) and balance['6230203']['haber_flujo']))<0.001"
6230204,6230204,PRESUPUESTO BALANCE,El haber de la cuenta 6230204 debe ser igual al recaudado de la partida 130204,"abs((cedula.get('130204',0) and cedula['130204']['devengado_amount']) - (balance.get('6230204',0) and balance['6230204']['haber_flujo']))<0.001"
6230205,6230205,PRESUPUESTO BALANCE,El haber de la cuenta 6230205 debe ser igual al recaudado de la partida 130205,"abs((cedula.get('130205',0) and cedula['130205']['devengado_amount']) - (balance.get('6230205',0) and balance['6230205']['haber_flujo']))<0.001"
6230299,6230299,PRESUPUESTO BALANCE,El haber de la cuenta 6230299 debe ser igual al recaudado de la partida 130299,"abs((cedula.get('130299',0) and cedula['130299']['devengado_amount']) - (balance.get('6230299',0) and balance['6230299']['haber_flujo']))<0.001"
6230301,6230301,PRESUPUESTO BALANCE,El haber de la cuenta 6230301 debe ser igual al recaudado de la partida 130301,"abs((cedula.get('130301',0) and cedula['130301']['devengado_amount']) - (balance.get('6230301',0) and balance['6230301']['haber_flujo']))<0.001"
6230302,6230302,PRESUPUESTO BALANCE,El haber de la cuenta 6230302 debe ser igual al recaudado de la partida 130302,"abs((cedula.get('130302',0) and cedula['130302']['devengado_amount']) - (balance.get('6230302',0) and balance['6230302']['haber_flujo']))<0.001"
6230303,6230303,PRESUPUESTO BALANCE,El haber de la cuenta 6230303 debe ser igual al recaudado de la partida 130303,"abs((cedula.get('130303',0) and cedula['130303']['devengado_amount']) - (balance.get('6230303',0) and balance['6230303']['haber_flujo']))<0.001"
6230304,6230304,PRESUPUESTO BALANCE,El haber de la cuenta 6230304 debe ser igual al recaudado de la partida 130304,"abs((cedula.get('130304',0) and cedula['130304']['devengado_amount']) - (balance.get('6230304',0) and balance['6230304']['haber_flujo']))<0.001"
6230305,6230305,PRESUPUESTO BALANCE,El haber de la cuenta 6230305 debe ser igual al recaudado de la partida 130305,"abs((cedula.get('130305',0) and cedula['130305']['devengado_amount']) - (balance.get('6230305',0) and balance['6230305']['haber_flujo']))<0.001"
6230307,6230307,PRESUPUESTO BALANCE,El haber de la cuenta 6230307 debe ser igual al recaudado de la partida 130307,"abs((cedula.get('130307',0) and cedula['130307']['devengado_amount']) - (balance.get('6230307',0) and balance['6230307']['haber_flujo']))<0.001"
6230308,6230308,PRESUPUESTO BALANCE,El haber de la cuenta 6230308 debe ser igual al recaudado de la partida 130308,"abs((cedula.get('130308',0) and cedula['130308']['devengado_amount']) - (balance.get('6230308',0) and balance['6230308']['haber_flujo']))<0.001"
6230309,6230309,PRESUPUESTO BALANCE,El haber de la cuenta 6230309 debe ser igual al recaudado de la partida 130309,"abs((cedula.get('130309',0) and cedula['130309']['devengado_amount']) - (balance.get('6230309',0) and balance['6230309']['haber_flujo']))<0.001"
6230310,6230310,PRESUPUESTO BALANCE,El haber de la cuenta 6230310 debe ser igual al recaudado de la partida 130310,"abs((cedula.get('130310',0) and cedula['130310']['devengado_amount']) - (balance.get('6230310',0) and balance['6230310']['haber_flujo']))<0.001"
6230311,6230311,PRESUPUESTO BALANCE,El haber de la cuenta 6230311 debe ser igual al recaudado de la partida 130311,"abs((cedula.get('130311',0) and cedula['130311']['devengado_amount']) - (balance.get('6230311',0) and balance['6230311']['haber_flujo']))<0.001"
6230312,6230312,PRESUPUESTO BALANCE,El haber de la cuenta 6230312 debe ser igual al recaudado de la partida 130312,"abs((cedula.get('130312',0) and cedula['130312']['devengado_amount']) - (balance.get('6230312',0) and balance['6230312']['haber_flujo']))<0.001"
6230313,6230313,PRESUPUESTO BALANCE,El haber de la cuenta 6230313 debe ser igual al recaudado de la partida 130313,"abs((cedula.get('130313',0) and cedula['130313']['devengado_amount']) - (balance.get('6230313',0) and balance['6230313']['haber_flujo']))<0.001"
6230314,6230314,PRESUPUESTO BALANCE,El haber de la cuenta 6230314 debe ser igual al recaudado de la partida 130314,"abs((cedula.get('130314',0) and cedula['130314']['devengado_amount']) - (balance.get('6230314',0) and balance['6230314']['haber_flujo']))<0.001"
6230315,6230315,PRESUPUESTO BALANCE,El haber de la cuenta 6230315 debe ser igual al recaudado de la partida 130315,"abs((cedula.get('130315',0) and cedula['130315']['devengado_amount']) - (balance.get('6230315',0) and balance['6230315']['haber_flujo']))<0.001"
6230399,6230399,PRESUPUESTO BALANCE,El haber de la cuenta 6230399 debe ser igual al recaudado de la partida 130399,"abs((cedula.get('130399',0) and cedula['130399']['devengado_amount']) - (balance.get('6230399',0) and balance['6230399']['haber_flujo']))<0.001"
6230401,6230401,PRESUPUESTO BALANCE,El haber de la cuenta 6230401 debe ser igual al recaudado de la partida 130401,"abs((cedula.get('130401',0) and cedula['130401']['devengado_amount']) - (balance.get('6230401',0) and balance['6230401']['haber_flujo']))<0.001"
6230403,6230403,PRESUPUESTO BALANCE,El haber de la cuenta 6230403 debe ser igual al recaudado de la partida 130403,"abs((cedula.get('130403',0) and cedula['130403']['devengado_amount']) - (balance.get('6230403',0) and balance['6230403']['haber_flujo']))<0.001"
6230404,6230404,PRESUPUESTO BALANCE,El haber de la cuenta 6230404 debe ser igual al recaudado de la partida 130404,"abs((cedula.get('130404',0) and cedula['130404']['devengado_amount']) - (balance.get('6230404',0) and balance['6230404']['haber_flujo']))<0.001"
6230405,6230405,PRESUPUESTO BALANCE,El haber de la cuenta 6230405 debe ser igual al recaudado de la partida 130405,"abs((cedula.get('130405',0) and cedula['130405']['devengado_amount']) - (balance.get('6230405',0) and balance['6230405']['haber_flujo']))<0.001"
6230406,6230406,PRESUPUESTO BALANCE,El haber de la cuenta 6230406 debe ser igual al recaudado de la partida 130406,"abs((cedula.get('130406',0) and cedula['130406']['devengado_amount']) - (balance.get('6230406',0) and balance['6230406']['haber_flujo']))<0.001"
6230407,6230407,PRESUPUESTO BALANCE,El haber de la cuenta 6230407 debe ser igual al recaudado de la partida 130407,"abs((cedula.get('130407',0) and cedula['130407']['devengado_amount']) - (balance.get('6230407',0) and balance['6230407']['haber_flujo']))<0.001"
6230408,6230408,PRESUPUESTO BALANCE,El haber de la cuenta 6230408 debe ser igual al recaudado de la partida 130408,"abs((cedula.get('130408',0) and cedula['130408']['devengado_amount']) - (balance.get('6230408',0) and balance['6230408']['haber_flujo']))<0.001"
6230409,6230409,PRESUPUESTO BALANCE,El haber de la cuenta 6230409 debe ser igual al recaudado de la partida 130409,"abs((cedula.get('130409',0) and cedula['130409']['devengado_amount']) - (balance.get('6230409',0) and balance['6230409']['haber_flujo']))<0.001"
6230410,6230410,PRESUPUESTO BALANCE,El haber de la cuenta 6230410 debe ser igual al recaudado de la partida 130410,"abs((cedula.get('130410',0) and cedula['130410']['devengado_amount']) - (balance.get('6230410',0) and balance['6230410']['haber_flujo']))<0.001"
6230411,6230411,PRESUPUESTO BALANCE,El haber de la cuenta 6230411 debe ser igual al recaudado de la partida 130411,"abs((cedula.get('130411',0) and cedula['130411']['devengado_amount']) - (balance.get('6230411',0) and balance['6230411']['haber_flujo']))<0.001"
6230413,6230413,PRESUPUESTO BALANCE,El haber de la cuenta 6230413 debe ser igual al recaudado de la partida 130413,"abs((cedula.get('130413',0) and cedula['130413']['devengado_amount']) - (balance.get('6230413',0) and balance['6230413']['haber_flujo']))<0.001"
6230414,6230414,PRESUPUESTO BALANCE,El haber de la cuenta 6230414 debe ser igual al recaudado de la partida 130414,"abs((cedula.get('130414',0) and cedula['130414']['devengado_amount']) - (balance.get('6230414',0) and balance['6230414']['haber_flujo']))<0.001"
6230499,6230499,PRESUPUESTO BALANCE,El haber de la cuenta 6230499 debe ser igual al recaudado de la partida 130499,"abs((cedula.get('130499',0) and cedula['130499']['devengado_amount']) - (balance.get('6230499',0) and balance['6230499']['haber_flujo']))<0.001"
6240106,6240106,PRESUPUESTO BALANCE,El haber de la cuenta 6240106 debe ser igual al recaudado de la partida 140106,"abs((cedula.get('140106',0) and cedula['140106']['devengado_amount']) - (balance.get('6240106',0) and balance['6240106']['haber_flujo']))<0.001"
6240107,6240107,PRESUPUESTO BALANCE,El haber de la cuenta 6240107 debe ser igual al recaudado de la partida 140107,"abs((cedula.get('140107',0) and cedula['140107']['devengado_amount']) - (balance.get('6240107',0) and balance['6240107']['haber_flujo']))<0.001"
6240108,6240108,PRESUPUESTO BALANCE,El haber de la cuenta 6240108 debe ser igual al recaudado de la partida 140108,"abs((cedula.get('140108',0) and cedula['140108']['devengado_amount']) - (balance.get('6240108',0) and balance['6240108']['haber_flujo']))<0.001"
6240110,6240110,PRESUPUESTO BALANCE,El haber de la cuenta 6240110 debe ser igual al recaudado de la partida 140110,"abs((cedula.get('140110',0) and cedula['140110']['devengado_amount']) - (balance.get('6240110',0) and balance['6240110']['haber_flujo']))<0.001"
6240113,6240113,PRESUPUESTO BALANCE,El haber de la cuenta 6240113 debe ser igual al recaudado de la partida 140113,"abs((cedula.get('140113',0) and cedula['140113']['devengado_amount']) - (balance.get('6240113',0) and balance['6240113']['haber_flujo']))<0.001"
6240199,6240199,PRESUPUESTO BALANCE,El haber de la cuenta 6240199 debe ser igual al recaudado de la partida 140199,"abs((cedula.get('140199',0) and cedula['140199']['devengado_amount']) - (balance.get('6240199',0) and balance['6240199']['haber_flujo']))<0.001"
6240201,6240201,PRESUPUESTO BALANCE,El haber de la cuenta 6240201 debe ser igual al recaudado de la partida 140201,"abs((cedula.get('140201',0) and cedula['140201']['devengado_amount']) - (balance.get('6240201',0) and balance['6240201']['haber_flujo']))<0.001"
6240202,6240202,PRESUPUESTO BALANCE,El haber de la cuenta 6240202 debe ser igual al recaudado de la partida 140202,"abs((cedula.get('140202',0) and cedula['140202']['devengado_amount']) - (balance.get('6240202',0) and balance['6240202']['haber_flujo']))<0.001"
6240203,6240203,PRESUPUESTO BALANCE,El haber de la cuenta 6240203 debe ser igual al recaudado de la partida 140203,"abs((cedula.get('140203',0) and cedula['140203']['devengado_amount']) - (balance.get('6240203',0) and balance['6240203']['haber_flujo']))<0.001"
6240204,6240204,PRESUPUESTO BALANCE,El haber de la cuenta 6240204 debe ser igual al recaudado de la partida 140204,"abs((cedula.get('140204',0) and cedula['140204']['devengado_amount']) - (balance.get('6240204',0) and balance['6240204']['haber_flujo']))<0.001"
6240205,6240205,PRESUPUESTO BALANCE,El haber de la cuenta 6240205 debe ser igual al recaudado de la partida 140205,"abs((cedula.get('140205',0) and cedula['140205']['devengado_amount']) - (balance.get('6240205',0) and balance['6240205']['haber_flujo']))<0.001"
